2024-06-13 13:16:37 | INFO | controller | 正在启动服务：
2024-06-13 13:42:40 | INFO | stdout | 2024-06-13 13:42:40,458 INFO sqlalchemy.engine.Engine SELECT conversation.id AS conversation_id, conversation.user_id AS conversation_user_id, conversation.name AS conversation_name, conversation.chat_type AS conversation_chat_type, conversation.create_time AS conversation_create_time
2024-06-13 13:42:40 | INFO | stdout | FROM conversation
2024-06-13 13:42:40 | INFO | stdout | WHERE conversation.id = %s
2024-06-13 13:42:40 | INFO | stdout | 2024-06-13 13:42:40,459 INFO sqlalchemy.engine.Engine [cached since 10.75s ago] ('edcrfv33',)
2024-06-13 13:42:40 | INFO | stdout | 2024-06-13 13:42:40,461 INFO sqlalchemy.engine.Engine COMMIT
2024-06-13 13:42:40 | INFO | stdout | 2024-06-13 13:42:40,463 INFO sqlalchemy.engine.Engine BEGIN (implicit)
2024-06-13 13:42:40 | INFO | stdout | 2024-06-13 13:42:40,464 INFO sqlalchemy.engine.Engine INSERT INTO message (id, conversation_id, chat_type, query, response, meta_data, feedback_score, feedback_reason, create_time) VALUES (%s, %s, %s, %s, %s, %s, %s, %s, now())
2024-06-13 13:42:40 | INFO | stdout | 2024-06-13 13:42:40,465 INFO sqlalchemy.engine.Engine [cached since 10.73s ago] ('4305090db2204461a58e96dabfa299fd', 'edcrfv33', 'llm_chat', '什么是快乐星球', '', '{}', -1, '')
2024-06-13 13:42:40 | INFO | stdout | 2024-06-13 13:42:40,467 INFO sqlalchemy.engine.Engine COMMIT
2024-06-13 13:42:40 | INFO | stdout | 2024-06-13 13:42:40,607 INFO sqlalchemy.engine.Engine BEGIN (implicit)
2024-06-13 13:42:40 | INFO | stdout | 2024-06-13 13:42:40,608 INFO sqlalchemy.engine.Engine SELECT message.id, message.conversation_id, message.chat_type, message.query, message.response, message.meta_data, message.feedback_score, message.feedback_reason, message.create_time
2024-06-13 13:42:40 | INFO | stdout | FROM message
2024-06-13 13:42:40 | INFO | stdout | WHERE message.conversation_id = %s AND message.response != %s ORDER BY message.create_time DESC
2024-06-13 13:42:40 | INFO | stdout |  LIMIT %s
2024-06-13 13:42:40 | INFO | stdout | 2024-06-13 13:42:40,609 INFO sqlalchemy.engine.Engine [cached since 10.62s ago] ('edcrfv33', '', 3)
2024-06-13 13:42:40 | INFO | stdout | 2024-06-13 13:42:40,611 INFO sqlalchemy.engine.Engine COMMIT
2024-06-13 13:42:40 | INFO | stdout | [32mINFO[0m:     192.168.110.131:49496 - "[1mPOST /list_models HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:42:40 | INFO | controller | names: ['http://192.168.110.131:21001'], queue_lens: [1.0], ret: http://192.168.110.131:21001
2024-06-13 13:42:40 | INFO | stdout | [32mINFO[0m:     192.168.110.131:49510 - "[1mPOST /get_worker_address HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:42:40 | INFO | stdout | [32mINFO[0m:     192.168.110.131:58654 - "[1mPOST /v1/chat/completions HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:42:42 | INFO | stdout | [32mINFO[0m:     192.168.110.91:59751 - "[1mPOST /api/chat HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:42:42 | INFO | stdout | 2024-06-13 13:42:42,717 INFO sqlalchemy.engine.Engine BEGIN (implicit)
2024-06-13 13:42:42 | INFO | stdout | 2024-06-13 13:42:42,718 INFO sqlalchemy.engine.Engine SELECT user.id AS user_id, user.username AS user_username, user.password_hash AS user_password_hash
2024-06-13 13:42:42 | INFO | stdout | FROM user
2024-06-13 13:42:42 | INFO | stdout | WHERE user.id = %s
2024-06-13 13:42:42 | INFO | stdout | 2024-06-13 13:42:42,719 INFO sqlalchemy.engine.Engine [cached since 13.02s ago] ('admin',)
2024-06-13 13:42:42 | INFO | stdout | 2024-06-13 13:42:42,721 INFO sqlalchemy.engine.Engine COMMIT
2024-06-13 13:42:42 | INFO | stdout | 2024-06-13 13:42:42,723 INFO sqlalchemy.engine.Engine BEGIN (implicit)
2024-06-13 13:42:42 | INFO | stdout | 2024-06-13 13:42:42,724 INFO sqlalchemy.engine.Engine SELECT conversation.id AS conversation_id, conversation.user_id AS conversation_user_id, conversation.name AS conversation_name, conversation.chat_type AS conversation_chat_type, conversation.create_time AS conversation_create_time
2024-06-13 13:42:42 | INFO | stdout | FROM conversation
2024-06-13 13:42:42 | INFO | stdout | WHERE conversation.id = %s
2024-06-13 13:42:42 | INFO | stdout | 2024-06-13 13:42:42,724 INFO sqlalchemy.engine.Engine [cached since 13.02s ago] ('edcrfv33',)
2024-06-13 13:42:42 | INFO | stdout | 2024-06-13 13:42:42,726 INFO sqlalchemy.engine.Engine COMMIT
2024-06-13 13:42:42 | INFO | stdout | 2024-06-13 13:42:42,729 INFO sqlalchemy.engine.Engine BEGIN (implicit)
2024-06-13 13:42:42 | INFO | stdout | 2024-06-13 13:42:42,730 INFO sqlalchemy.engine.Engine INSERT INTO message (id, conversation_id, chat_type, query, response, meta_data, feedback_score, feedback_reason, create_time) VALUES (%s, %s, %s, %s, %s, %s, %s, %s, now())
2024-06-13 13:42:42 | INFO | stdout | 2024-06-13 13:42:42,730 INFO sqlalchemy.engine.Engine [cached since 12.99s ago] ('e209c318746f4fd4b8f80981f3c5cb81', 'edcrfv33', 'llm_chat', '什么是快乐星球', '', '{}', -1, '')
2024-06-13 13:42:42 | INFO | stdout | 2024-06-13 13:42:42,732 INFO sqlalchemy.engine.Engine COMMIT
2024-06-13 13:42:42 | INFO | stdout | 2024-06-13 13:42:42,863 INFO sqlalchemy.engine.Engine BEGIN (implicit)
2024-06-13 13:42:42 | INFO | stdout | 2024-06-13 13:42:42,864 INFO sqlalchemy.engine.Engine SELECT message.id, message.conversation_id, message.chat_type, message.query, message.response, message.meta_data, message.feedback_score, message.feedback_reason, message.create_time
2024-06-13 13:42:42 | INFO | stdout | FROM message
2024-06-13 13:42:42 | INFO | stdout | WHERE message.conversation_id = %s AND message.response != %s ORDER BY message.create_time DESC
2024-06-13 13:42:42 | INFO | stdout |  LIMIT %s
2024-06-13 13:42:42 | INFO | stdout | 2024-06-13 13:42:42,864 INFO sqlalchemy.engine.Engine [cached since 12.87s ago] ('edcrfv33', '', 3)
2024-06-13 13:42:42 | INFO | stdout | 2024-06-13 13:42:42,865 INFO sqlalchemy.engine.Engine COMMIT
2024-06-13 13:42:42 | INFO | stdout | [32mINFO[0m:     192.168.110.131:45374 - "[1mPOST /list_models HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:42:42 | INFO | controller | names: ['http://192.168.110.131:21001'], queue_lens: [2.0], ret: http://192.168.110.131:21001
2024-06-13 13:42:42 | INFO | stdout | [32mINFO[0m:     192.168.110.131:45376 - "[1mPOST /get_worker_address HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:42:42 | INFO | stdout | [32mINFO[0m:     192.168.110.131:55572 - "[1mPOST /v1/chat/completions HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:42:43 | INFO | stdout | [32mINFO[0m:     192.168.110.91:59751 - "[1mPOST /api/chat HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:42:43 | INFO | stdout | 2024-06-13 13:42:43,830 INFO sqlalchemy.engine.Engine BEGIN (implicit)
2024-06-13 13:42:43 | INFO | stdout | 2024-06-13 13:42:43,831 INFO sqlalchemy.engine.Engine SELECT user.id AS user_id, user.username AS user_username, user.password_hash AS user_password_hash
2024-06-13 13:42:43 | INFO | stdout | FROM user
2024-06-13 13:42:43 | INFO | stdout | WHERE user.id = %s
2024-06-13 13:42:43 | INFO | stdout | 2024-06-13 13:42:43,831 INFO sqlalchemy.engine.Engine [cached since 14.13s ago] ('admin',)
2024-06-13 13:42:43 | INFO | stdout | 2024-06-13 13:42:43,832 INFO sqlalchemy.engine.Engine COMMIT
2024-06-13 13:42:43 | INFO | stdout | 2024-06-13 13:42:43,834 INFO sqlalchemy.engine.Engine BEGIN (implicit)
2024-06-13 13:42:43 | INFO | stdout | 2024-06-13 13:42:43,834 INFO sqlalchemy.engine.Engine SELECT conversation.id AS conversation_id, conversation.user_id AS conversation_user_id, conversation.name AS conversation_name, conversation.chat_type AS conversation_chat_type, conversation.create_time AS conversation_create_time
2024-06-13 13:42:43 | INFO | stdout | FROM conversation
2024-06-13 13:42:43 | INFO | stdout | WHERE conversation.id = %s
2024-06-13 13:42:43 | INFO | stdout | 2024-06-13 13:42:43,834 INFO sqlalchemy.engine.Engine [cached since 14.13s ago] ('edcrfv33',)
2024-06-13 13:42:43 | INFO | stdout | 2024-06-13 13:42:43,836 INFO sqlalchemy.engine.Engine COMMIT
2024-06-13 13:42:43 | INFO | stdout | 2024-06-13 13:42:43,837 INFO sqlalchemy.engine.Engine BEGIN (implicit)
2024-06-13 13:42:43 | INFO | stdout | 2024-06-13 13:42:43,837 INFO sqlalchemy.engine.Engine INSERT INTO message (id, conversation_id, chat_type, query, response, meta_data, feedback_score, feedback_reason, create_time) VALUES (%s, %s, %s, %s, %s, %s, %s, %s, now())
2024-06-13 13:42:43 | INFO | stdout | 2024-06-13 13:42:43,838 INFO sqlalchemy.engine.Engine [cached since 14.1s ago] ('41dd38f1267c464aad60c0c5148bda60', 'edcrfv33', 'llm_chat', '什么是快乐星球', '', '{}', -1, '')
2024-06-13 13:42:43 | INFO | stdout | 2024-06-13 13:42:43,839 INFO sqlalchemy.engine.Engine COMMIT
2024-06-13 13:42:43 | INFO | stdout | 2024-06-13 13:42:43,939 INFO sqlalchemy.engine.Engine BEGIN (implicit)
2024-06-13 13:42:43 | INFO | stdout | 2024-06-13 13:42:43,939 INFO sqlalchemy.engine.Engine SELECT message.id, message.conversation_id, message.chat_type, message.query, message.response, message.meta_data, message.feedback_score, message.feedback_reason, message.create_time
2024-06-13 13:42:43 | INFO | stdout | FROM message
2024-06-13 13:42:43 | INFO | stdout | WHERE message.conversation_id = %s AND message.response != %s ORDER BY message.create_time DESC
2024-06-13 13:42:43 | INFO | stdout |  LIMIT %s
2024-06-13 13:42:43 | INFO | stdout | 2024-06-13 13:42:43,940 INFO sqlalchemy.engine.Engine [cached since 13.95s ago] ('edcrfv33', '', 3)
2024-06-13 13:42:43 | INFO | stdout | 2024-06-13 13:42:43,941 INFO sqlalchemy.engine.Engine COMMIT
2024-06-13 13:42:43 | INFO | stdout | [32mINFO[0m:     192.168.110.131:45382 - "[1mPOST /list_models HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:42:43 | INFO | controller | names: ['http://192.168.110.131:21001'], queue_lens: [3.0], ret: http://192.168.110.131:21001
2024-06-13 13:42:43 | INFO | stdout | [32mINFO[0m:     192.168.110.131:45392 - "[1mPOST /get_worker_address HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:42:43 | INFO | stdout | [32mINFO[0m:     192.168.110.131:55582 - "[1mPOST /v1/chat/completions HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:42:45 | WARNING | controller | Sending SIGKILL to {'zhipu-api': <Process name='api_worker - zhipu-api (219023)' pid=219023 parent=218762 started daemon>}
2024-06-13 13:42:45 | WARNING | controller | Sending SIGKILL to {}
2024-06-13 13:42:45 | WARNING | controller | Sending SIGKILL to <Process name='controller (218944)' pid=218944 parent=218762 started daemon>
2024-06-13 13:42:45 | WARNING | controller | Sending SIGKILL to <Process name='openai_api (219022)' pid=219022 parent=218762 started daemon>
2024-06-13 13:42:45 | WARNING | controller | Sending SIGKILL to <Process name='API Server (219194)' pid=219194 parent=218762 started daemon>
2024-06-13 13:42:45 | INFO | controller | Process status: {'zhipu-api': <Process name='api_worker - zhipu-api (219023)' pid=219023 parent=218762 started daemon>}
2024-06-13 13:42:45 | INFO | controller | Process status: {}
2024-06-13 13:42:45 | INFO | controller | Process status: <Process name='controller (218944)' pid=218944 parent=218762 started daemon>
2024-06-13 13:42:45 | INFO | controller | Process status: <Process name='openai_api (219022)' pid=219022 parent=218762 started daemon>
2024-06-13 13:42:45 | INFO | controller | Process status: <Process name='API Server (219194)' pid=219194 parent=218762 started daemon>
2024-06-13 13:42:45 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:42:45 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 580, in <module>
2024-06-13 13:42:45 | ERROR | stderr |     loop.run_until_complete(start_main_server())
2024-06-13 13:42:45 | ERROR | stderr |                             ^^^^^^^^^^^^^^^^^^^
2024-06-13 13:42:45 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 492, in start_main_server
2024-06-13 13:42:45 | ERROR | stderr |     cmd = queue.get()
2024-06-13 13:42:45 | ERROR | stderr |           ^^^^^^^^^^^
2024-06-13 13:42:45 | ERROR | stderr |   File "<string>", line 2, in get
2024-06-13 13:42:45 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 822, in _callmethod
2024-06-13 13:42:45 | ERROR | stderr |     kind, result = conn.recv()
2024-06-13 13:42:45 | ERROR | stderr |                    ^^^^^^^^^^^
2024-06-13 13:42:45 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 250, in recv
2024-06-13 13:42:45 | ERROR | stderr |     buf = self._recv_bytes()
2024-06-13 13:42:45 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^
2024-06-13 13:42:45 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 430, in _recv_bytes
2024-06-13 13:42:45 | ERROR | stderr |     buf = self._recv(4)
2024-06-13 13:42:45 | ERROR | stderr |           ^^^^^^^^^^^^^
2024-06-13 13:42:45 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 395, in _recv
2024-06-13 13:42:45 | ERROR | stderr |     chunk = read(handle, remaining)
2024-06-13 13:42:45 | ERROR | stderr |             ^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:42:45 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 368, in f
2024-06-13 13:42:45 | ERROR | stderr |     raise KeyboardInterrupt(f"{signalname} received")
2024-06-13 13:42:45 | ERROR | stderr | KeyboardInterrupt: SIGINT received
2024-06-13 13:42:46 | ERROR | stderr | Exception ignored in atexit callback: <function _exit_function at 0x7f61816cb6a0>
2024-06-13 13:42:46 | ERROR | stderr | Traceback (most recent call last):
2024-06-13 13:42:46 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 334, in _exit_function
2024-06-13 13:42:46 | ERROR | stderr |     _run_finalizers(0)
2024-06-13 13:42:46 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 300, in _run_finalizers
2024-06-13 13:42:46 | ERROR | stderr |     finalizer()
2024-06-13 13:42:46 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/util.py", line 224, in __call__
2024-06-13 13:42:46 | ERROR | stderr |     res = self._callback(*self._args, **self._kwargs)
2024-06-13 13:42:46 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:42:46 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/managers.py", line 676, in _finalize_manager
2024-06-13 13:42:46 | ERROR | stderr |     process.join(timeout=shutdown_timeout)
2024-06-13 13:42:46 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/process.py", line 149, in join
2024-06-13 13:42:46 | ERROR | stderr |     res = self._popen.wait(timeout)
2024-06-13 13:42:46 | ERROR | stderr |           ^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:42:46 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/popen_fork.py", line 40, in wait
2024-06-13 13:42:46 | ERROR | stderr |     if not wait([self.sentinel], timeout):
2024-06-13 13:42:46 | ERROR | stderr |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:42:46 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/multiprocessing/connection.py", line 947, in wait
2024-06-13 13:42:46 | ERROR | stderr |     ready = selector.select(timeout)
2024-06-13 13:42:46 | ERROR | stderr |             ^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:42:46 | ERROR | stderr |   File "/home/util/anaconda3/envs/fufan-chat/lib/python3.11/selectors.py", line 415, in select
2024-06-13 13:42:46 | ERROR | stderr |     fd_event_list = self._selector.poll(timeout)
2024-06-13 13:42:46 | ERROR | stderr |                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2024-06-13 13:42:46 | ERROR | stderr |   File "/home/00_rag/fufan-chat-api/startup.py", line 368, in f
2024-06-13 13:42:46 | ERROR | stderr |     raise KeyboardInterrupt(f"{signalname} received")
2024-06-13 13:42:46 | ERROR | stderr | KeyboardInterrupt: SIGINT received
2024-06-13 13:42:50 | INFO | controller | 正在启动服务：
2024-06-13 13:42:50 | INFO | controller | 如需查看 服务日志 日志，请前往 /home/00_rag/fufan-chat-api/logs
2024-06-13 13:42:51 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m220971[0m]
2024-06-13 13:42:51 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2024-06-13 13:42:51 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2024-06-13 13:42:51 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://192.168.110.131:20001[0m (Press CTRL+C to quit)
2024-06-13 13:42:53 | INFO | controller | Register a new worker: http://192.168.110.131:21001
2024-06-13 13:42:53 | INFO | controller | Register done: http://192.168.110.131:21001, {'model_names': ['zhipu-api'], 'speed': 1, 'queue_length': 0}
2024-06-13 13:42:53 | INFO | stdout | [32mINFO[0m:     192.168.110.131:42828 - "[1mPOST /register_worker HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:42:53 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m221043[0m]
2024-06-13 13:42:53 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2024-06-13 13:42:53 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2024-06-13 13:42:53 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://192.168.110.131:20000[0m (Press CTRL+C to quit)
2024-06-13 13:42:54 | ERROR | stderr | [32mINFO[0m:     Started server process [[36m221184[0m]
2024-06-13 13:42:54 | ERROR | stderr | [32mINFO[0m:     Waiting for application startup.
2024-06-13 13:42:54 | ERROR | stderr | [32mINFO[0m:     Application startup complete.
2024-06-13 13:42:54 | ERROR | stderr | [32mINFO[0m:     Uvicorn running on [1mhttp://192.168.110.131:8000[0m (Press CTRL+C to quit)
2024-06-13 13:42:58 | INFO | stdout | [32mINFO[0m:     192.168.110.91:59760 - "[1mPOST /api/chat HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 13:42:58 | INFO | stdout | 2024-06-13 13:42:58,787 INFO sqlalchemy.engine.Engine SELECT DATABASE()
2024-06-13 13:42:58 | INFO | stdout | 2024-06-13 13:42:58,787 INFO sqlalchemy.engine.Engine [raw sql] ()
2024-06-13 13:42:58 | INFO | stdout | 2024-06-13 13:42:58,789 INFO sqlalchemy.engine.Engine SELECT @@sql_mode
